gameId,r_summoner1_lane,r_summoner1_championId,r_summoner1_kills,r_summoner1_deaths,r_summoner1_assists,r_summoner1_totalDamageDealt,r_summoner1_totalHeal,r_summoner1_visionScore,r_summoner1_totalDamageTaken,r_summoner1_goldEarned,r_summoner1_champLevel,r_summoner2_lane,r_summoner2_championId,r_summoner2_kills,r_summoner2_deaths,r_summoner2_assists,r_summoner2_totalDamageDealt,r_summoner2_totalHeal,r_summoner2_visionScore,r_summoner2_totalDamageTaken,r_summoner2_goldEarned,r_summoner2_champLevel,r_summoner3_lane,r_summoner3_championId,r_summoner3_kills,r_summoner3_deaths,r_summoner3_assists,r_summoner3_totalDamageDealt,r_summoner3_totalHeal,r_summoner3_visionScore,r_summoner3_totalDamageTaken,r_summoner3_goldEarned,r_summoner3_champLevel,r_summoner4_lane,r_summoner4_championId,r_summoner4_kills,r_summoner4_deaths,r_summoner4_assists,r_summoner4_totalDamageDealt,r_summoner4_totalHeal,r_summoner4_visionScore,r_summoner4_totalDamageTaken,r_summoner4_goldEarned,r_summoner4_champLevel,r_summoner5_lane,r_summoner5_championId,r_summoner5_kills,r_summoner5_deaths,r_summoner5_assists,r_summoner5_totalDamageDealt,r_summoner5_totalHeal,r_summoner5_visionScore,r_summoner5_totalDamageTaken,r_summoner5_goldEarned,r_summoner5_champLevel
3392203510,TOP,Ezreal,5,6,8,148747,2558,5,19129,12326,16,BOTTOM,Pyke,6,11,11,28867,6160,93,26637,13340,14,MIDDLE,Tryndamere,15,6,8,331220,15355,28,42961,21758,18,MIDDLE,Taliyah,6,6,10,191619,5235,16,19340,14837,17,JUNGLE,Shyvana,7,10,10,222620,15178,18,45320,13983,16
3396815779,BOTTOM,Xayah,2,6,0,90431,881,11,12374,7069,11,JUNGLE,Nunu,4,8,3,94122,11589,13,29828,7636,11,MIDDLE,Lux,4,5,6,72760,39,14,12207,8722,12,BOTTOM,Rakan,0,8,7,14766,4174,24,14446,5609,10,TOP,DrMundo,2,8,1,70785,2556,11,31441,7453,12
3340618461,BOTTOM,Swain,2,6,19,46966,5601,28,19856,8509,11,JUNGLE,MissFortune,13,7,15,102550,1510,12,17175,12264,13,TOP,Singed,7,5,10,87089,3412,7,19438,10976,13,MIDDLE,Garen,8,2,7,101633,2720,12,15669,11403,15,JUNGLE,LeeSin,10,8,15,76756,7019,18,21610,10156,12
3038664196,TOP,Rengar,9,4,6,96534,7999,15,24248,11177,14,MIDDLE,Ahri,5,7,8,87186,1530,20,19046,9594,14,BOTTOM,Soraka,2,5,15,24762,11945,44,12632,7854,12,BOTTOM,Varus,11,2,5,102575,2017,14,15871,11059,13,JUNGLE,Warwick,7,3,7,128914,11447,17,24174,10013,13
3317544269,JUNGLE,JarvanIV,4,8,4,93765,5005,9,26114,8036,12,TOP,Camille,3,8,3,91870,2480,17,23748,9033,13,TOP,Rumble,2,8,2,84536,2031,15,20672,7534,13,JUNGLE,Aphelios,6,10,2,124394,2434,22,23682,10049,12,BOTTOM,Soraka,1,4,8,39300,20272,32,9896,6347,12
3260596464,BOTTOM,Varus,7,9,8,138434,2005,16,16185,12162,15,BOTTOM,Lux,7,6,17,65312,1347,30,15288,11898,14,TOP,Renekton,6,7,3,209672,7696,17,34180,14752,17,JUNGLE,Nidalee,6,4,6,206190,19924,28,34789,12915,16,MIDDLE,Kassadin,6,7,5,120331,7892,18,31374,11134,17
3418887449,JUNGLE,RekSai,6,7,11,87769,9406,31,26882,9499,13,BOTTOM,Kalista,11,8,8,152654,4031,12,18458,13597,14,TOP,Nasus,6,4,9,140277,1867,10,31349,12068,16,BOTTOM,Zac,4,5,19,61117,20453,34,30128,9804,13,MIDDLE,Syndra,6,1,5,135841,2377,37,7547,12172,15
3399285504,JUNGLE,Nunu,5,5,10,198544,20188,23,38900,12135,16,TOP,Tryndamere,8,1,2,250997,12960,16,32233,14951,18,MIDDLE,Qiyana,10,9,7,126838,1729,30,22679,13070,16,BOTTOM,Lucian,6,5,8,129253,3289,21,18959,11922,14,BOTTOM,Alistar,2,2,9,37529,9536,58,17900,7964,13
3402082586,JUNGLE,RekSai,15,5,8,221631,26773,48,53982,18313,18,TOP,Nasus,10,9,11,246679,2392,21,53442,16734,18,BOTTOM,Kalista,5,13,16,184422,9213,27,42065,14520,17,BOTTOM,Leona,1,9,17,26670,5635,108,36220,10238,16,MIDDLE,Xerath,10,8,16,270433,533,25,19144,17130,18
3390278646,BOTTOM,Ashe,16,8,20,190682,7049,18,25771,18087,17,MIDDLE,Leblanc,12,9,16,124481,5607,28,27289,15104,18,BOTTOM,Blitzcrank,5,15,26,37891,3679,68,37997,11208,16,JUNGLE,LeeSin,5,4,25,203026,13165,26,32389,14821,18,TOP,Kayn,16,4,15,222747,35545,34,56687,19297,18
3184721092,TOP,Ryze,6,7,5,152474,5522,14,20930,11228,16,JUNGLE,Kayn,10,6,12,139795,16463,13,33586,12261,16,MIDDLE,Katarina,9,2,9,118318,5783,21,17355,13382,15,BOTTOM,Lulu,2,10,21,23288,2282,55,13835,10161,14,BOTTOM,Kalista,16,12,12,200355,5222,22,31017,17169,16
3309363711,BOTTOM,Draven,13,14,10,318722,4783,35,42640,22355,18,TOP,Singed,5,14,10,281056,9168,30,67736,17460,18,MIDDLE,Zed,25,11,2,341965,5204,44,44116,26394,18,JUNGLE,Nocturne,3,12,7,273993,17314,53,49712,16993,18,BOTTOM,Ashe,3,11,8,170020,4476,112,31712,16249,18
3310181276,JUNGLE,Rammus,1,7,3,96773,6261,15,24348,7691,13,BOTTOM,Lux,2,4,6,67892,591,21,9934,8236,14,MIDDLE,Lucian,2,12,2,78624,2632,17,23971,8315,13,BOTTOM,Ezreal,5,5,2,84453,1268,8,14472,9757,13,TOP,Illaoi,5,7,3,173009,4160,17,28686,11217,16
3433243492,TOP,Fiora,6,9,14,141492,13302,11,35866,11541,16,BOTTOM,Ashe,18,7,17,110410,5242,1,22266,15061,15,MIDDLE,Ekko,15,0,11,182621,14457,24,26639,15610,17,JUNGLE,Evelynn,11,4,12,165042,10012,27,22832,13309,16,BOTTOM,Morgana,9,8,29,43573,6766,55,22745,12061,15
3377581628,BOTTOM,Galio,1,5,1,28713,1366,10,16481,4879,9,TOP,Nasus,4,8,1,74579,782,7,25148,8576,13,JUNGLE,Kayn,2,6,1,82635,7586,16,22619,6350,11,BOTTOM,KogMaw,1,4,2,77792,1648,8,11794,7650,12,MIDDLE,Lux,4,3,5,86931,1147,9,7924,8293,14
3385162529,MIDDLE,Brand,7,7,16,228654,1267,46,22762,17065,18,BOTTOM,Aphelios,12,7,15,327461,6547,33,25770,20022,18,TOP,Chogath,10,8,14,120815,12195,30,58442,14745,17,JUNGLE,Warwick,5,8,16,296747,27491,24,57935,16840,18,BOTTOM,Nautilus,1,7,26,62851,4001,53,26181,12208,17
3405536348,TOP,Mordekaiser,23,1,10,141436,9395,9,22788,16454,16,BOTTOM,Ezreal,10,8,17,119245,5225,16,23582,13669,14,BOTTOM,Pyke,8,5,16,36415,4807,35,17817,14169,14,JUNGLE,Warwick,10,2,10,158007,21502,13,31947,13224,16,MIDDLE,Rumble,5,4,10,58501,2067,9,12403,8932,13
3374414294,TOP,Nasus,1,5,1,100198,302,1,27139,7850,14,JUNGLE,MonkeyKing,7,7,1,147064,6827,21,26600,11978,14,BOTTOM,Blitzcrank,0,9,2,19262,146,34,15886,5341,9,BOTTOM,Caitlyn,1,5,2,127853,2813,5,15357,8706,13,MIDDLE,Kayle,1,14,3,85232,6892,5,29012,7500,12
3363481037,TOP,Darius,1,6,0,44527,2539,10,16698,5193,11,BOTTOM,Braum,0,3,1,10994,167,26,8942,4475,9,JUNGLE,Rengar,1,2,1,85066,9434,11,18281,6239,10,MIDDLE,Ekko,1,3,2,71736,3376,13,14892,6903,13,BOTTOM,MissFortune,1,4,0,70075,1498,6,10660,7037,10
3360641921,MIDDLE,Malphite,8,9,11,84201,3084,19,34125,10923,15,JUNGLE,Tryndamere,12,5,3,223333,9005,25,31546,15479,17,BOTTOM,Nami,2,5,20,22897,14131,50,19727,9589,16,BOTTOM,Vayne,11,7,5,141452,6954,25,25601,14546,16,JUNGLE,Ekko,9,2,9,193109,20207,30,35227,14001,17
3425031937,BOTTOM,Leona,0,8,17,23395,1692,55,24547,8654,14,BOTTOM,Ashe,6,4,12,226294,4820,26,24123,15312,17,TOP,Kayle,3,5,7,176923,10227,53,24497,12922,18,JUNGLE,Karthus,6,3,7,270155,15523,29,27781,14154,18,MIDDLE,Akali,21,3,5,245272,9903,26,26673,19500,18
3419231403,TOP,Garen,8,6,8,105403,3735,26,32050,12271,16,BOTTOM,Pyke,5,6,4,31862,6322,22,21625,10674,13,BOTTOM,Pantheon,9,8,6,84652,3992,20,27894,11873,15,MIDDLE,Veigar,2,4,7,135519,1949,17,17754,9436,14,JUNGLE,Nocturne,7,8,12,134075,12543,15,30687,11778,15
3414414609,JUNGLE,Warwick,3,2,5,113376,9424,20,19300,8451,13,BOTTOM,Nami,1,3,11,10922,8142,39,12224,6943,10,BOTTOM,MissFortune,16,2,3,131162,1797,12,11926,13868,14,TOP,Trundle,4,2,4,111990,11211,13,28743,9784,15,MIDDLE,Sylas,6,3,8,66472,5430,10,20919,9219,15
3423043493,JUNGLE,Ekko,5,3,9,174586,15170,31,26645,11767,15,MIDDLE,Hecarim,16,0,11,149939,12457,11,36648,15318,17,BOTTOM,Kaisa,8,6,3,93725,4260,10,23283,10442,13,TOP,Garen,3,5,4,160571,3732,14,26510,11505,17,BOTTOM,Soraka,1,5,15,24432,31225,71,13701,8173,13
3314224114,BOTTOM,Leona,3,7,5,21432,1695,40,20678,6649,12,MIDDLE,Xerath,4,6,5,105637,821,13,12630,8729,14,BOTTOM,Jinx,1,6,6,108057,1514,14,17368,8183,13,JUNGLE,Rengar,9,9,7,137620,7663,16,27092,12019,14,MIDDLE,Shen,3,6,5,103399,5324,15,28600,8795,14
3411789088,BOTTOM,Leona,1,10,5,25629,1317,26,18362,5263,11,MIDDLE,Azir,0,10,4,80553,1269,10,22682,6388,12,BOTTOM,Jinx,2,8,2,32938,1256,5,16306,6400,11,TOP,Sett,0,5,2,68599,1093,10,21761,6834,12,JUNGLE,Warwick,11,6,1,96275,12646,11,29682,11357,13
3428219266,BOTTOM,Lucian,3,4,5,87567,1077,12,11538,9054,13,BOTTOM,Nami,0,3,14,18780,10211,61,6388,7074,12,JUNGLE,MonkeyKing,18,3,7,130520,9324,9,23031,14082,14,MIDDLE,Yasuo,4,7,12,142934,3952,22,20834,11655,14,TOP,Nasus,8,3,6,147771,529,11,25197,11778,16
3357766590,BOTTOM,Sona,4,6,25,40106,17547,71,19656,10918,16,TOP,Fiora,3,8,16,208976,9163,17,39354,14693,18,BOTTOM,MissFortune,14,1,9,258206,1223,24,14837,17419,18,MIDDLE,Sylas,12,4,12,143239,14378,15,39262,16211,18,JUNGLE,Shaco,8,4,15,168333,11336,28,28302,13390,17
3261198753,MIDDLE,Diana,4,10,1,115310,2776,6,23277,8856,13,TOP,Kayle,1,4,1,90282,4305,11,16061,6977,13,JUNGLE,MasterYi,1,7,1,80926,6193,9,18307,6216,10,BOTTOM,Aphelios,4,7,3,105370,2458,10,20143,9036,13,BOTTOM,Taric,0,5,5,10549,2415,15,9788,4607,9
3423958693,JUNGLE,Nunu,5,7,14,154994,18844,27,38341,11077,15,BOTTOM,Aphelios,3,12,14,124629,3159,19,22610,10901,14,BOTTOM,Teemo,9,11,11,87774,1525,72,23541,12735,14,MIDDLE,Malphite,7,8,9,74234,1247,7,22824,9654,14,TOP,Fiora,2,8,3,145108,5657,19,26690,11006,15
3118167768,TOP,Aatrox,7,6,12,133674,21200,11,42823,13492,17,JUNGLE,Khazix,18,6,2,210453,20481,20,38529,16362,17,BOTTOM,Kaisa,7,10,14,126506,2718,5,20933,12778,15,MIDDLE,Veigar,4,9,15,165553,1446,18,19394,11634,16,BOTTOM,Thresh,2,9,16,30620,472,68,21470,9788,14
3118948976,BOTTOM,Draven,1,13,4,81649,726,4,20152,8344,12,BOTTOM,Yuumi,1,6,10,14594,4692,0,7857,6600,12,TOP,Kled,10,5,2,93861,1480,11,35179,10104,13,MIDDLE,Veigar,4,8,3,69770,1246,10,16057,9087,12,JUNGLE,Nunu,4,8,9,148370,13230,23,38324,10771,14
3118517725,BOTTOM,Nautilus,2,12,12,55696,4170,67,36122,9329,15,JUNGLE,Nocturne,6,11,10,184784,14218,29,43350,13418,16,MIDDLE,Yasuo,4,11,7,220976,3222,29,34799,13832,18,BOTTOM,Jhin,16,10,5,201066,7894,17,28218,17883,17,TOP,Nasus,5,7,7,165807,839,22,39616,13521,16
3064330904,MIDDLE,Annie,5,3,5,58560,124,16,7862,7816,12,JUNGLE,Hecarim,2,4,6,122460,10304,10,21595,7986,12,BOTTOM,Brand,1,7,9,18869,570,35,9705,5883,10,TOP,Urgot,9,2,7,131768,2314,14,16395,12341,14,BOTTOM,Jhin,3,1,6,78307,930,11,5374,8387,12
3122903031,BOTTOM,Jhin,3,8,6,75088,2599,9,15334,7115,11,BOTTOM,Yuumi,1,8,8,12920,6840,21,11146,6275,10,JUNGLE,Rengar,1,9,3,63500,6632,16,23114,6316,10,MIDDLE,Lux,6,8,6,67758,246,8,14645,8334,13,TOP,Gnar,13,7,3,113704,2515,11,32381,12915,15
3126892149,TOP,Fiora,3,9,7,109862,6158,12,25381,10604,16,MIDDLE,Zoe,4,11,13,113526,3677,19,23774,10540,15,BOTTOM,Ezreal,16,5,11,172075,2690,36,21311,16890,16,JUNGLE,MasterYi,15,6,10,252925,14491,19,38075,17738,18,BOTTOM,Blitzcrank,9,4,21,47272,4026,66,26065,12349,16
3137138299,BOTTOM,Lucian,11,8,15,251248,10023,48,42232,18725,18,TOP,Xerath,16,6,19,273158,6615,28,31410,19571,18,JUNGLE,Twitch,19,11,18,347084,11284,34,43892,23333,18,JUNGLE,Pantheon,13,15,19,76070,2484,42,40920,14774,17,TOP,Shen,7,10,32,128405,7843,19,56811,14998,18
3098043211,JUNGLE,Shen,1,12,7,58859,2159,12,22384,6922,11,BOTTOM,Morgana,2,6,8,34273,1833,35,14079,7130,12,TOP,Darius,7,6,4,96993,6319,7,31268,9814,13,BOTTOM,Pantheon,7,9,2,47155,749,6,18381,9238,11,BOTTOM,Jhin,4,5,8,97822,2787,11,13621,9540,13
3098074661,JUNGLE,LeeSin,7,7,14,141233,7955,18,32019,12249,15,BOTTOM,Ashe,9,7,9,138601,1622,23,15191,12758,15,TOP,Swain,13,7,18,137464,21318,21,45681,15088,18,MIDDLE,Irelia,23,9,8,189695,11206,26,40907,18903,17,BOTTOM,Morgana,4,6,21,41443,3360,42,17091,10380,15
3345666938,TOP,Teemo,6,7,3,167804,4796,22,22815,13104,17,BOTTOM,Jhin,8,1,11,155494,4568,31,12433,13963,15,BOTTOM,Morgana,5,6,13,75782,4188,32,16866,11494,14,JUNGLE,MonkeyKing,4,4,6,150788,11433,31,30442,10774,15,MIDDLE,Talon,6,3,4,165738,2461,10,16117,11893,16
3417229595,TOP,Maokai,2,5,5,156113,14578,11,36952,10891,15,BOTTOM,Thresh,2,5,13,30621,2968,59,19064,8606,13,JUNGLE,Graves,3,5,6,213557,6396,28,26604,11441,14,BOTTOM,Vayne,10,5,4,156062,5321,17,26165,13682,15,MIDDLE,Fizz,12,4,3,87453,3041,35,21148,12301,15
3435127156,BOTTOM,Kaisa,7,2,5,245201,4565,24,16320,16040,17,MIDDLE,Fizz,7,7,5,101802,2586,18,29755,11730,16,JUNGLE,Rengar,9,5,9,248997,14719,42,36890,15754,18,TOP,Kayle,12,4,5,395247,10976,27,22561,22091,18,BOTTOM,Rakan,0,10,12,46736,4651,91,26977,9532,15
3318251080,BOTTOM,MissFortune,9,2,9,84813,1068,17,9526,9810,12,JUNGLE,Ekko,5,2,6,114790,10130,15,17586,7909,12,MIDDLE,Senna,1,1,8,65617,5391,8,7260,6939,13,TOP,Jax,7,1,1,114771,2571,5,13096,10176,14,BOTTOM,Swain,5,1,8,37526,2434,49,8977,7348,11
3392436517,TOP,Darius,12,2,5,155754,6062,22,20110,14338,16,BOTTOM,Ezreal,5,4,9,101983,1810,15,11232,11081,14,MIDDLE,Fizz,7,2,7,79423,1823,11,12811,11273,15,JUNGLE,Malphite,0,5,8,96394,7449,37,19486,7977,12,BOTTOM,Leona,0,3,12,23797,2457,50,14561,7177,13
3400062017,TOP,Aatrox,1,6,5,90541,7279,22,25364,7872,13,BOTTOM,Brand,1,8,6,26043,0,36,13365,5810,10,JUNGLE,Kayn,4,7,5,120481,11696,21,28398,8608,13,MIDDLE,Katarina,4,6,5,92382,4195,10,19379,9475,13,BOTTOM,Kaisa,6,4,2,88129,2911,11,15201,9369,12
3416858181,JUNGLE,Teemo,3,4,3,104743,751,14,10933,8096,12,BOTTOM,Thresh,4,3,7,20591,1625,40,16231,7689,11,JUNGLE,MonkeyKing,6,4,9,138289,7130,28,19863,11237,14,BOTTOM,Jhin,2,3,7,96316,1856,16,9163,9699,13,MIDDLE,Ahri,14,0,8,123703,7697,22,15055,13186,15
3408509153,BOTTOM,Blitzcrank,1,6,18,29527,4453,31,23047,8018,13,TOP,Neeko,5,3,12,161364,970,14,14530,12614,16,MIDDLE,Nautilus,2,6,19,120866,5584,14,31867,9794,15,JUNGLE,Rengar,17,7,7,260011,16008,9,35571,16875,17,BOTTOM,Ezreal,10,1,13,124217,2381,27,13948,12971,15
3407977115,MIDDLE,Ekko,9,10,8,165697,10993,35,41296,14384,17,TOP,Jayce,3,14,13,157858,6267,38,42947,12100,17,JUNGLE,Zac,10,1,20,179929,44215,26,61976,15709,18,BOTTOM,Ashe,24,6,9,381346,10911,14,37745,25552,18,BOTTOM,Braum,3,6,26,48702,5927,71,34236,10940,17
3408044362,BOTTOM,Ezreal,4,5,6,57995,1438,16,10935,7611,10,TOP,Tryndamere,4,6,1,59363,5745,6,20624,6947,13,MIDDLE,Ekko,2,9,2,56704,2932,11,15757,6910,11,JUNGLE,Nunu,3,5,2,81505,9076,7,19481,6799,10,JUNGLE,Brand,3,9,6,31369,656,16,14246,5790,10
3428287982,BOTTOM,Caitlyn,1,6,5,79343,1613,8,15363,7357,12,JUNGLE,Trundle,4,9,2,79860,9740,10,33071,8620,11,MIDDLE,Zed,10,7,3,79400,808,9,22132,9175,14,TOP,Kayle,4,7,7,87675,4305,19,18041,8919,15,BOTTOM,Ornn,3,4,7,52577,450,27,15791,6615,13
3420608471,TOP,Gnar,6,7,16,122508,6527,29,33883,11728,17,BOTTOM,Tristana,9,11,10,109561,1651,25,22734,12318,14,MIDDLE,Viktor,20,5,13,220757,2422,19,16783,17942,17,BOTTOM,Zoe,8,6,8,32477,1065,13,12539,9723,12,JUNGLE,Trundle,5,7,20,135457,21282,28,41328,12008,15
3360395617,JUNGLE,Rammus,0,7,2,51518,3639,14,18040,4906,9,BOTTOM,Leona,1,5,2,11579,0,11,10540,4250,9,MIDDLE,Katarina,2,7,0,52634,1093,12,11573,5975,11,TOP,Gnar,1,2,1,80002,239,16,10575,6453,13,BOTTOM,Varus,2,6,2,44329,587,9,9728,6179,10
3428597168,MIDDLE,Urgot,15,10,11,232369,6929,33,41083,18217,17,BOTTOM,Vayne,6,8,7,99578,5664,9,23415,12058,16,BOTTOM,Swain,1,8,13,49453,9807,68,34746,7816,14,MIDDLE,Malphite,6,6,14,97841,2300,17,21784,10916,16,JUNGLE,Jax,4,11,14,131939,10789,19,35286,10673,15
3379029134,BOTTOM,Leona,1,4,16,25973,3154,62,15539,7867,13,BOTTOM,Ashe,5,5,16,159289,2640,35,14786,12378,15,MIDDLE,Leblanc,8,7,6,99477,4785,12,21092,11343,15,TOP,Gangplank,7,3,9,312465,8910,21,21627,16535,17,JUNGLE,Trundle,8,3,8,160325,17400,37,30958,13120,15
3424084673,BOTTOM,Varus,7,5,17,180683,6335,41,25986,13958,16,TOP,Camille,15,7,10,125896,7663,11,42035,15148,16,MIDDLE,Syndra,3,5,10,106935,2773,14,18238,10906,16,BOTTOM,Brand,5,10,10,58540,2955,64,26644,10446,14,JUNGLE,Kayn,6,1,14,187703,21941,23,39061,13104,17
3429799331,BOTTOM,Ezreal,5,6,7,141970,1639,22,17546,12052,14,MIDDLE,Ahri,4,5,7,126663,4265,29,19614,10819,14,TOP,Fiora,7,9,1,151827,6487,31,30309,11718,15,JUNGLE,Olaf,8,10,7,171991,11584,20,33893,12507,15,BOTTOM,Leona,2,7,10,25850,1713,70,19169,7062,13
3112983382,TOP,Riven,4,7,2,86559,383,7,22889,8921,13,BOTTOM,Karma,2,6,4,38569,2339,39,15512,6862,11,JUNGLE,Ekko,6,11,5,110124,9964,18,32117,9257,13,BOTTOM,Jhin,1,4,6,97323,3347,17,15487,8102,13,MIDDLE,Xerath,3,2,8,125021,344,8,10389,8510,14
3270067064,JUNGLE,Shaco,8,6,5,119653,6134,9,18080,10722,13,TOP,Sett,0,6,2,64198,185,14,18772,5540,12,BOTTOM,Blitzcrank,4,6,1,15037,52,34,12688,5957,10,MIDDLE,Kassadin,4,6,6,38171,1686,6,15246,6303,11,BOTTOM,Kaisa,2,3,7,69913,1466,14,12859,7738,12
3417914712,JUNGLE,MasterYi,12,10,5,204868,9594,18,37311,14459,16,BOTTOM,Jhin,3,7,7,162539,2762,14,19454,11612,15,BOTTOM,Nami,0,8,15,22549,12430,64,15305,7575,14,MIDDLE,Akali,4,5,3,157171,9104,7,24216,12689,18,TOP,MonkeyKing,7,12,7,133384,5778,16,39360,11818,17
3393308272,JUNGLE,Olaf,11,6,12,217061,15604,23,34523,14527,17,MIDDLE,TwistedFate,3,4,18,112494,5040,9,21112,10987,15,TOP,Tryndamere,9,8,3,226137,10923,33,37438,14895,16,BOTTOM,Varus,12,4,11,166429,2145,22,12377,15046,15,BOTTOM,Janna,2,8,21,33011,5744,44,18027,9953,14
3401303018,BOTTOM,Varus,8,5,7,155229,3914,19,17844,13990,15,MIDDLE,Galio,12,3,11,134724,1383,25,17275,13928,16,JUNGLE,Evelynn,5,4,9,131991,10598,20,22305,10662,14,BOTTOM,Nautilus,5,6,12,33043,2191,56,17110,9554,14,TOP,Illaoi,9,4,8,195462,8099,19,29452,14859,18
3355610574,TOP,Sion,3,4,4,156023,3890,17,23135,10669,15,JUNGLE,Taric,1,5,9,21831,5428,63,16887,6900,12,BOTTOM,Ashe,1,6,7,109474,1651,13,13063,9399,13,JUNGLE,Nocturne,11,6,6,144544,9090,24,23973,12375,14,MIDDLE,Orianna,6,8,7,99542,2688,11,20410,11288,14
3397243124,TOP,DrMundo,3,9,12,126605,12134,20,44637,11393,17,JUNGLE,Jax,8,4,7,187744,13355,43,29915,13291,16,MIDDLE,Fizz,15,4,5,125287,8686,15,24253,15180,17,BOTTOM,MissFortune,8,3,14,239426,3959,40,13601,15785,17,BOTTOM,Leona,0,6,22,27747,7291,61,23973,8429,15
3230659465,BOTTOM,Senna,12,8,14,149396,14499,25,22347,15242,16,JUNGLE,LeeSin,7,10,13,170212,6061,42,37718,13654,16,MIDDLE,Vladimir,11,7,7,259184,42139,35,42381,16146,17,TOP,Garen,5,7,10,221714,2297,43,46007,15565,17,BOTTOM,Thresh,7,9,20,53375,1858,42,29349,11956,15
3264972868,JUNGLE,Gragas,6,5,9,100802,9088,15,20078,9022,12,BOTTOM,Kaisa,5,4,5,125251,1433,22,14992,11486,13,MIDDLE,Kassadin,13,7,5,125130,5440,14,22154,13204,15,TOP,Pantheon,7,8,11,83343,3681,15,22083,9863,14,BOTTOM,Leona,2,8,11,25269,1156,40,16692,7083,11
3419251941,BOTTOM,Caitlyn,7,6,14,141662,3676,23,22674,12943,16,BOTTOM,Velkoz,3,7,12,57057,1588,61,15921,9529,14,TOP,Aatrox,5,5,6,139464,18239,22,37362,12520,16,MIDDLE,Lissandra,11,6,12,179427,4139,32,24448,14869,17,JUNGLE,Rengar,16,3,8,266058,20045,27,37446,16793,17
3421352247,BOTTOM,Nami,1,8,10,13134,14144,74,17743,7494,13,TOP,Nasus,4,7,2,204799,669,21,41837,11988,17,TOP,Zoe,12,7,1,149575,6778,29,26908,15163,16,BOTTOM,Varus,3,8,8,140015,4110,27,26704,10829,14,JUNGLE,Graves,7,7,4,211801,9883,21,33676,13420,16
3382461440,MIDDLE,Ziggs,4,5,5,152024,175,26,16180,10932,16,TOP,Camille,6,10,1,101356,3683,20,32125,10707,14,BOTTOM,Nami,0,6,9,14866,5606,60,13255,6178,12,BOTTOM,Vayne,5,9,2,75633,1951,16,19028,10358,13,JUNGLE,Gragas,2,10,7,115473,9830,20,27354,8828,13
3303347784,JUNGLE,Elise,6,7,16,147071,9541,15,28202,12021,16,TOP,MissFortune,7,9,12,165334,2141,17,22184,13429,16,TOP,Renekton,7,10,8,180771,11251,14,45951,13989,16,BOTTOM,Thresh,2,9,19,24808,3166,74,20900,8276,13,TOP,Quinn,15,9,12,128502,2636,32,26414,15180,16
3307828935,BOTTOM,Senna,5,9,3,32672,4917,14,14216,6756,11,BOTTOM,Sona,1,9,5,30394,3915,14,13681,5457,10,JUNGLE,Shyvana,8,6,4,115668,7054,18,25174,11087,13,TOP,Jax,1,8,3,60259,1619,7,17823,6251,12,MIDDLE,TwistedFate,3,9,3,47593,1494,12,13675,6101,10
3339101628,TOP,LeeSin,5,4,4,82633,3651,15,17202,7961,10,BOTTOM,Nautilus,1,9,2,32717,0,18,15486,4938,10,MIDDLE,Gangplank,2,10,4,101705,2666,12,21911,9285,13,BOTTOM,Vladimir,2,7,2,85593,10166,10,18677,7627,11,MIDDLE,Anivia,0,6,0,79277,1058,21,17655,6549,13
3384515558,MIDDLE,Ahri,0,6,1,82137,2041,11,11846,6558,12,TOP,Fiora,6,3,2,127102,3820,41,18360,11535,14,BOTTOM,Ashe,2,5,3,43328,871,7,7386,7489,10,BOTTOM,Thresh,3,1,3,17434,72,8,4614,5609,8,JUNGLE,Olaf,2,4,3,145444,8404,20,22768,8555,13
3396470810,JUNGLE,Khazix,5,4,13,206043,19655,23,33316,12384,16,BOTTOM,Blitzcrank,2,6,12,25167,3824,68,20996,8083,13,MIDDLE,Volibear,9,6,8,125824,6860,24,33313,13442,16,MIDDLE,Ekko,13,3,8,182061,12517,40,28511,14840,17,TOP,Xayah,3,4,14,145817,2584,26,18092,12661,15
3262324793,BOTTOM,Thresh,1,4,18,23396,1210,48,14272,7036,12,BOTTOM,MissFortune,9,3,10,128899,919,20,10737,12044,13,MIDDLE,Leblanc,4,4,7,55001,2632,11,16684,8013,12,TOP,Nasus,2,4,2,102091,690,10,15842,8321,14,JUNGLE,Kindred,11,2,11,148465,11677,38,19472,11812,14
3288305510,BOTTOM,Ezreal,17,6,16,319247,4073,22,35773,20639,18,TOP,Mordekaiser,16,6,9,245795,33243,71,68504,18286,18,BOTTOM,Zilean,4,5,28,112289,26203,71,42601,12419,18,JUNGLE,Ivern,6,2,27,538147,36486,17,29184,14696,18,MIDDLE,Ziggs,0,3,0,14900,211,0,4348,6847,7
3355781056,BOTTOM,Alistar,1,5,9,19173,10145,83,27156,8494,14,TOP,Poppy,5,5,6,213735,3554,32,29729,14024,18,MIDDLE,Leblanc,4,9,4,159161,8423,25,33123,12441,16,BOTTOM,Xayah,3,6,6,251523,1987,45,24286,15460,17,JUNGLE,Olaf,5,7,6,221097,12569,33,40792,14699,16
3326851629,BOTTOM,Kaisa,4,5,8,184423,5124,36,16586,14566,16,JUNGLE,Trundle,3,8,6,158988,16631,27,35003,11266,14,MIDDLE,Kassadin,3,9,3,144748,5856,14,27095,11742,15,TOP,Kled,10,8,5,225920,6741,16,46198,17710,18,BOTTOM,Leona,0,6,10,29343,1429,83,18122,7688,14
